timestamp,coin,headline,description,source,price_usd,open,high,low,close
2025-04-30T19:00:00Z,XRP,"XRP ushered in a bright moment, KSDMiner became the choice of many XRP investors","Ripple CEO Brad Garlinghouse announced a blockbuster news yesterday: ""This is the moment we have been waiting for. The SEC will withdraw its appeal - this is a major victory for Ripple, cryptocurrency and everyone. The future is bright. Let's build it togethe…",GlobeNewswire,2.205723,2.1647,2.1866,2.1534,2.18
2025-04-30T19:00:39Z,BTC,Bitcoin Whales Hedge Their Bets As Short Interest In BTC Spikes – What Does This Mean For Price?,"After breaking past the pivotal $90,000 mark, Bitcoin’s price has remained strongly above this threshold, recording notable gains in the past few days. However, the renewed upward trend is now being faced with growing bearish sentiment from large BTC investor…",Bitcoinist,94566.9375,93939.98,94267.14,93752.15,94100.39
2025-04-30T19:01:52Z,ETH,Ethereum Pectra upgrade goes live next week — Will ETH price rally?,"Key takeaways:<ul><li>ETH price has underperformed its peers during the current bull market, but gas sponsorship could lure developers and traders back to the network.
</li><li>Ethereum’s upcoming Pectra upgrade promises to improve staking efficiency, potent…",Cointelegraph,1792.8493,1767.99,1779.59,1761.8,1775.53
2025-04-30T19:19:00Z,XRP,XRP News: XploraDEX $XPL Token Now Live on MagneticX Exchange—Buy Now Before the Next Wave Hits,"ZURICH, April 30, 2025 (GLOBE NEWSWIRE) -- The wait is over. The $XPL token
, native to XploraDEX—the first AI-powered decentralized exchange on XRPL—is now officially trading on MagneticXc. And just hours after going live, investor demand is already surging.",GlobeNewswire,2.205723,2.1647,2.1866,2.1534,2.18
2025-04-30T19:20:43Z,SOL,"Solana Policy Institute, Superstate, and Orca seek SEC approval for securities trading on public blockchains","A coalition led by the Solana Policy Institute, decentralized exchange Orca, and registered investment adviser Superstate has filed a request with the US Securities and Exchange Commission (SEC) to launch a pilot program for the issuance and secondary trading…",CryptoSlate,148.7998,143.05,145.06,142.62,144.69
2025-04-30T19:36:39Z,BTC,"Bitcoin, Ethereum, XRP, Dogecoin Slide Into Red As Q1 GDP Slides Into Contraction","Cryptocurrency markets turned red on Wednesday as rising recession fears in the U.S. weighed on risk assets.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
$94,087.28
-1.4%
Ethereum (CRYPTO: ETH)
$1,786.44
-2.1%
Solana (CRYPTO: SOL)
$145.61
-2.8%
XRP (…",Biztoc.com,94566.9375,93939.98,94267.14,93752.15,94100.39
2025-04-30T19:36:39Z,ETH,"Bitcoin, Ethereum, XRP, Dogecoin Slide Into Red As Q1 GDP Slides Into Contraction","Cryptocurrency markets turned red on Wednesday as rising recession fears in the U.S. weighed on risk assets.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
$94,087.28
-1.4%
Ethereum (CRYPTO: ETH)
$1,786.44
-2.1%
Solana (CRYPTO: SOL)
$145.61
-2.8%
XRP (…",Biztoc.com,1792.8493,1767.99,1779.59,1761.8,1775.53
2025-04-30T19:36:39Z,XRP,"Bitcoin, Ethereum, XRP, Dogecoin Slide Into Red As Q1 GDP Slides Into Contraction","Cryptocurrency markets turned red on Wednesday as rising recession fears in the U.S. weighed on risk assets.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
$94,087.28
-1.4%
Ethereum (CRYPTO: ETH)
$1,786.44
-2.1%
Solana (CRYPTO: SOL)
$145.61
-2.8%
XRP (…",Biztoc.com,2.205723,2.1647,2.1866,2.1534,2.18
2025-04-30T19:36:47Z,BTC,Barry Silbert on crypto’s evolution and why Bittensor may be the next Bitcoin,Digital Currency Group & Yuma Founder and CEO Barry Silbert reflects on Bitcoin's maturation and shares his thesis behind Bittensor.,Biztoc.com,94566.9375,93939.98,94267.14,93752.15,94100.39
2025-04-30T19:55:00Z,ETH,Tether plans US stablecoin launch as soon as this year — CNBC,"Tether plans to launch a stablecoin product in the United States as soon as this year, the stablecoin issuer’s CEO, Paul Ardoino, said in an April 30 CNBC interview. Tether’s flagship stablecoin, USDT (USDT), is already the US dollar’s top “exporter,” Ardoino…",Cointelegraph,1792.8493,1767.99,1779.59,1761.8,1775.53
2025-04-30T20:00:05Z,BTC,"Recent Bitcoin Rally Showing ‘Durability,’ According to Glassnode – Here’s What the Analytic Firm Means","On-chain metrics suggest the ongoing Bitcoin (BTC) rally is looking durable, according to the crypto analytics firm Glassnode. The firm notes on the social media platform X that “first buyers and momentum buyers” continue to demonstrate strong engagement, whi…",The Daily Hodl,94566.9375,94100.39,94500.0,94009.12,94078.24
2025-04-30T20:00:14Z,XRP,"XRP Price Suppressed By ‘Dark Pools,’ Crypto Pundit Claims","The recent stagnation in XRP’s spot price may owe less to waning market interest than to a surge in off-exchange trading, according to crypto pundit and Digital Ascension Group managing director Jake Claver. In a 23-post thread published on X, the commentator…",newsBTC,2.205723,2.18,2.2144,2.1764,2.1907
2025-04-30T20:00:30Z,XRP,"XRP sees huge $1.25B inflow, but can it shake off bearish market trends?","72% below last winter’s peak, this inflow could unleash a short squeeze—or trigger an even steeper slide.",Ambcrypto.com,2.205723,2.18,2.2144,2.1764,2.1907
2025-04-30T20:18:37Z,BTC,Bitcoin ‘aging’ chart projects sixfold BTC price rally above $350K,"Key takeaways:<ul><li>Bitcoin’s price increased by sixfold each time its age increased by 40%.
</li><li>If the pattern holds, Bitcoin could rally to $351,046 in 2025.
</li></ul>New data highlights a historical pattern that results in Bitcoin (BTC) price inc…",Cointelegraph,94566.9375,94100.39,94500.0,94009.12,94078.24
2025-04-30T20:25:39Z,ETH,"Charles Hoskinson Slams Ethereum, Says It Will Be ‘Dead In 10 Years Like Blackberry’","Cardano founder Charles Hoskinson has launched a blistering critique of Ethereum, predicting the leading smart contract platform will become obsolete within the next decade.",ZyCrypto,1792.8493,1775.53,1789.6,1773.01,1782.48
2025-04-30T20:29:15Z,XRP,Pundit Explains Why Ripple’s XRP Will Hit $100 Price Despite Doubts About Its Market Cap,"As XRP holders eye the elusive $100 milestone, a popular voice in the crypto community has ignited fresh debate by challenging traditional valuation logic. John Squire, a crypto investor with over 520,000 followers on X, posted a thread Wednesday dismantling …",ZyCrypto,2.205723,2.18,2.2144,2.1764,2.1907
2025-04-30T20:32:00Z,SOL,"Solana Policy Institute, Orca, and Superstate propose SEC-backed framework to bring Wall Street stocks to the blockchain",The Solana Policy Institute put forward a new framework that would put equity securities on the blockchain.,Biztoc.com,148.7998,144.69,146.06,144.54,145.59
2025-04-30T21:00:00Z,ETH,"3 Ethereum charts flash signal last seen in 2017 when ETH price rallied 25,000%","Key takeaways:<ul><li>Ether price printed a rare monthly Dragonfly doji candlestick, which is often seen before major ETH bull market cycles.
</li><li>ETH is retesting its long-term parabolic support zone that preceded its historic 2017 rally.
</li><li>The …",Cointelegraph,1792.8493,1782.49,1792.97,1775.92,1786.69
2025-04-30T21:00:56Z,BTC,BTC dominance hits 64% in 2025 – Are altcoins stuck in Bitcoin’s shadow?,"BTC season persists in 2025, when will capital rotate back to altcoins?",Ambcrypto.com,94566.9375,94078.23,94266.36,93757.63,94152.01
2025-04-30T21:30:33Z,ETH,"Ethereum CrossX Indicators Flashes Buy As Insitution Accumulates, Analyst Says Brace For $4,000","New reports indicate that the Ethereum (ETH) CrossX indicator is flashing strong buy signals, suggesting a potential breakout toward $4,000. As the market transitions from selling to buying, on-chain data shows that institutional investors are heavily accumul…",newsBTC,1792.8493,1782.49,1792.97,1775.92,1786.69
2025-04-30T21:37:31Z,SOL,FTX repayments loom over Solana,"CryptoFX/Shutterstock and Adobe modified by Blockworks
This is a segment from the Lightspeed newsletter. To read full editions, subscribe.
Solana is stalled sideways, with the broader crypto market hitting some light turbulence. SOL is trading at $145.45 midw…",Biztoc.com,148.7998,145.6,146.05,144.41,145.62
2025-04-30T21:45:00Z,ETH,Spot Ethereum ETFs Bounce: Legit Rally or Will Gas Run Out?,- No. 2 cryptocurrency has gained 25% since April 8; Ethereum ETFs fell Wednesday. - Ethereum ETFs pulled in $245 million over the past 4 days: Coinshares. -...,Etf.com,1792.8493,1782.49,1792.97,1775.92,1786.69
2025-04-30T21:45:56Z,ETH,Vitalik Buterin outlines bold Ethereum goals for 2025 as user engagement peaks,"Ethereum co-founder Vitalik Buterin unveiled a set of ambitious goals for the network’s next phase of development, coinciding with a new milestone in ecosystem engagement. In an April 30 post, Buterin outlined key areas of focus for 2025, including faster tra…",CryptoSlate,1792.8493,1782.49,1792.97,1775.92,1786.69
2025-04-30T21:47:00Z,SOL,Bloomberg Intelligence boosts Solana ETF approval odds to 90%,"Bloomberg Intelligence has boosted its estimated odds of US regulators approving a Solana exchange-traded fund (ETF) in 2025 to 90%, according to an April 30 post on the X platform. The company also set more favorable chances of approval for other altcoin ETF…",Cointelegraph,148.7998,145.6,146.05,144.41,145.62
2025-04-30T21:48:21Z,BTC,Publicly Traded Semler Scientific Buys Millions More in Bitcoin,"Semler Scientific bolstered its Bitcoin treasury to 3,467 BTC, just days after the Nasdaq-traded firm made its latest purchase.",Decrypt,94566.9375,94078.23,94266.36,93757.63,94152.01
2025-04-30T21:58:33Z,BTC,Bitcoin rebounds from bearish US GDP data as dip buyers push BTC price back toward $95K,"Key takeaways: <ul><li>Bitcoin bulls are attacking the $95,000 level again after today’s brief US GDP-induced sell-off. 
</li><li>Traders are semi-agnostic to negative US economic data as they expect the Federal Reserve to resume easing and rate cuts at some…",Cointelegraph,94566.9375,94078.23,94266.36,93757.63,94152.01
2025-04-30T22:00:15Z,SOL,Solana stuck in a tight $146–$150 box – Will THIS unleash SOL’s volatility?,Solana's price action hinted at a potential major move but the direction was unclear.,Ambcrypto.com,148.7998,145.62,147.4,145.36,147.01
2025-04-30T22:03:41Z,ETH,"Tether Finalizes Buying 70% of Adecoagro Stake, Securing Tokenization Ambition","The USDT issuer expands beyond crypto with a controlling stake in Adecoagro, a major Latin American producer.",CoinDesk,1792.8493,1786.7,1809.72,1784.61,1794.01
2025-04-30T22:30:30Z,BTC,"Investors increase crypto allocations to yearly highs, Bitcoin leads the accumulation","Investor portfolio allocations to crypto have reached a yearly high of 1.8% as of April 29, according to a recent report published by CoinShares.  The report attributed the increase to recent price movements and improving sentiment in the crypto market. Its f…",CryptoSlate,94566.9375,94152.01,94739.14,94109.46,94555.99
2025-04-30T23:00:58Z,SOL,Solana Monthly Candle Reclaims Key Levels – Is $240 The Next Target?,"Solana has held strong above the $145 level, maintaining a bullish structure despite recent market volatility. However, bulls have failed to push decisively above the $155 resistance zone, a key level that could open the door to a broader rally. While the cur…",newsBTC,148.7998,147.0,147.55,146.27,146.41
2025-04-30T23:00:59Z,SOL,Solana shatters 400B transactions – Will this help SOL reach $150?,There's nowhere to go but up.,Ambcrypto.com,148.7998,147.0,147.55,146.27,146.41
2025-04-30T23:56:32Z,XRP,Report: Circle Rejects Ripple’s $4 Billion to $5 Billion Takeover Bid,"Circle Internet Group reportedly rejected a $4 billion to $5 billion takeover bid from Ripple, saying the amount was too low. Ripple remains interested in a deal but hasn’t decided whether to make another offer, while Circle is focused on its initial public o…",pymnts.com,2.205723,2.198,2.2097,2.1965,2.2014
2025-04-30T23:56:35Z,ETH,Ethereum bulls show interest as traders’ confidence in ETH’s $1.8K level improves,"Key takeaways:<ul><li>Traders remain cautious about ETH’s price action, but optimistic sentiment is beginning to return.
</li><li>The May 7, Ethereum Pectra upgrade could boost investor sentiment, but ETH’s price action shows investors are still hesitant to …",Cointelegraph,1792.8493,1794.0,1800.7,1790.67,1792.52
2025-05-01T18:05:30Z,ETH,‘People Are Underestimating Ethereum’: Analyst Says He Would Pick ETH Over Other Crypto Assets Excluding Bitcoin,"A trader and analyst who accurately predicted the Bitcoin (BTC) bottom in 2022 says Ethereum (ETH) may suddenly emerge as a top market performer. In a new video, the trader pseudonymously known as DonAlt tells the 66,300 subscribers of the TechnicalRoundup Yo…",The Daily Hodl,1846.59198,1853.0,1870.25,1852.22,1859.7
2025-05-01T18:05:30Z,BTC,‘People Are Underestimating Ethereum’: Analyst Says He Would Pick ETH Over Other Crypto Assets Excluding Bitcoin,"A trader and analyst who accurately predicted the Bitcoin (BTC) bottom in 2022 says Ethereum (ETH) may suddenly emerge as a top market performer. In a new video, the trader pseudonymously known as DonAlt tells the 66,300 subscribers of the TechnicalRoundup Yo…",The Daily Hodl,96790.345656,96854.31,97367.26,96854.3,97007.14
2025-05-01T18:05:54Z,BTC,"Bitcoin Breaks $97,000: Could A 'Synthetic Halving' Power A Run To All-Time Highs?","Bitcoin (CRYPTO: BTC) has broken the $97,000 level in Thursday trading, and commentators predict an even more explosive move to the upside may be brewing. 
What Happened: Bitcoin-focused financial service provider Swanoutlined in a post on X on April 30 that …",Biztoc.com,96790.345656,96854.31,97367.26,96854.3,97007.14
2025-05-01T18:21:30Z,BTC,Strategy Stock Nears 2025 High as Bitcoin Inches Closer to $100K,"The Nasdaq-listed Strategy, formerly MicroStrategy, is on the rise ahead of reporting earnings—just as Bitcoin's price jumps.",Decrypt,96790.345656,96854.31,97367.26,96854.3,97007.14
2025-05-01T18:39:10Z,BTC,CIA Deputy Director Calls Bitcoin ‘Another Tool’ in Fight Against China,"Michael Ellis thinks Bitcoin and crypto is here to stay, calling the wider adoption of the crypto “a great trend.”",Decrypt,96790.345656,96854.31,97367.26,96854.3,97007.14
2025-05-01T18:46:46Z,ETH,Tether boosts US Treasury holdings by $3B amid YoY profit drop,"Tether increased its exposure to US Treasuries by more than $3 billion between quarters while posting a steep year-over-year decline in quarterly profits. According to its latest attestation report published on April 30, Tether’s combined holdings of US Treas…",CryptoSlate,1846.59198,1853.0,1870.25,1852.22,1859.7
2025-05-01T19:03:25Z,ETH,Tether CEO defends decision to skip MiCA registration for USDT,"Paolo Ardoino, CEO of stablecoin issuer Tether, addressed criticism over the company's decision not to seek registration under the European Union’s Markets in Crypto-Assets (MiCA) framework, arguing that the regulations were risky for stablecoins.Speaking to …",Cointelegraph,1846.59198,1859.7,1864.88,1846.41,1856.11
2025-05-01T19:07:36Z,BTC,Traders are pouring into shares of a new bitcoin investment that's up almost 500% in a week,"The company's aim of holding of 42,000 bitcoins would make Twenty One Capital the third-largest bitcoin treasury in the world.",Business Insider,96790.345656,97007.15,97216.99,96514.24,96794.17
2025-05-01T19:16:00Z,XRP,"XRP News: XploradDEX $XP Token Explodes 1,500% in 24 Hours — Market Cap Quadruples as FOMO Grips XRP Traders","ZURICH, Switzerland, May 01, 2025 (GLOBE NEWSWIRE) -- XploraDEX’s native token, $XPL
, has sent shockwaves across the XRP ecosystem after surging over 1,500% in just 24 hours. From a humble market cap of $70K at launch, $XPL has now ballooned to over $288K, …",GlobeNewswire,2.21919,2.2414,2.2466,2.2282,2.2346
2025-05-01T19:20:57Z,BTC,"Bitcoin Approaches $100,000 After Breaking Through 10-Week High",,Yahoo Entertainment,96790.345656,97007.15,97216.99,96514.24,96794.17
2025-05-01T19:23:20Z,XRP,XRP Spikes 2% As ETF Odds Jump To 85%: Is A Breakout Rally Ahead?,"XRP (CRYPTO: XRP) is showing signs of renewed momentum, rising over 2% as optimism grows around a potential spot ETF approval.
Cryptocurrency
Price 
Market Cap
24-Hour Trend
7-Day Trend
XRP (CRYPTO: XRP)
$2.23
$130.5 billion
+2.1%
+1%
Bitcoin (CRYPTO: BTC)
$9…",Biztoc.com,2.21919,2.2414,2.2466,2.2282,2.2346
2025-05-01T19:33:25Z,BTC,Bitcoin market clears speculative froth as on-chain indicators stabilize,"A structural reset is underway across Bitcoin’s (BTC) on-chain metrics, with several key indicators returning to historical equilibrium levels, signaling a broad flush of speculative excess.  A recent Glassnode report noted that the adjustment is evident in m…",CryptoSlate,96790.345656,97007.15,97216.99,96514.24,96794.17
2025-05-01T19:52:13Z,BTC,Gold Continues Correcting and That Might Be Good for Bitcoin,The two assets have had inverse-correlated ETF flows on four different days in the last week.,CoinDesk,96790.345656,97007.15,97216.99,96514.24,96794.17
2025-05-01T19:54:53Z,BTC,Bitcoin trader says BTC’s cycle top in $125K to $150K range if certain conditions are met,"Key takeaways:<ul><li>Bitcoin could reach $150,000 by August or September of this year if BTC breaks above the parabolic slope pattern. 
</li></ul>Bitcoin (BTC) price jumped to new quarterly highs at $96,700 on May 1, a day after the US GDP contracted -0.3% …",Cointelegraph,96790.345656,97007.15,97216.99,96514.24,96794.17
2025-05-01T19:55:49Z,BTC,"Bitcoin Primed for New All-Time High if BTC Breaks Above This Resistance Level, Says Crypto Trader","A widely followed crypto analyst says that Bitcoin (BTC) could skyrocket to a new all-time high if it can shoot above a key resistance level. In a new strategy session, crypto trader Ali Martinez tells his 136,500 followers on the social media platform X that…",The Daily Hodl,96790.345656,97007.15,97216.99,96514.24,96794.17
2025-05-01T19:57:00Z,XRP,"Bitcoin, Ethereum, XRP, Dogecoin Gain As $100,000 Threshold Grows Close","Cryptocurrency markets post solid gains amid rising optimism around a potential Federal Reserve rate cut in June.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
$96,563.07
+2.8%
Ethereum (CRYPTO: ETH)
$1,850.66
+3.8%
Solana (CRYPTO: SOL)
$151.03
+3.7%
…",Biztoc.com,2.21919,2.2414,2.2466,2.2282,2.2346
2025-05-01T19:57:00Z,BTC,"Bitcoin, Ethereum, XRP, Dogecoin Gain As $100,000 Threshold Grows Close","Cryptocurrency markets post solid gains amid rising optimism around a potential Federal Reserve rate cut in June.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
$96,563.07
+2.8%
Ethereum (CRYPTO: ETH)
$1,850.66
+3.8%
Solana (CRYPTO: SOL)
$151.03
+3.7%
…",Biztoc.com,96790.345656,97007.15,97216.99,96514.24,96794.17
2025-05-01T19:57:00Z,ETH,"Bitcoin, Ethereum, XRP, Dogecoin Gain As $100,000 Threshold Grows Close","Cryptocurrency markets post solid gains amid rising optimism around a potential Federal Reserve rate cut in June.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
$96,563.07
+2.8%
Ethereum (CRYPTO: ETH)
$1,850.66
+3.8%
Solana (CRYPTO: SOL)
$151.03
+3.7%
…",Biztoc.com,1846.59198,1859.7,1864.88,1846.41,1856.11
2025-05-01T20:00:02Z,BTC,"Here’s what happened in crypto today – Ripple’s bid for Circle, BTC, & more","Here's what happened in crypto in the past 48 hours, from Ripple to crypto adoption  moves.",Ambcrypto.com,96790.345656,96794.18,96975.3,96425.22,96869.55
2025-05-01T20:00:02Z,XRP,"Here’s what happened in crypto today – Ripple’s bid for Circle, BTC, & more","Here's what happened in crypto in the past 48 hours, from Ripple to crypto adoption  moves.",Ambcrypto.com,2.21919,2.2347,2.2356,2.2224,2.2335
2025-05-01T20:00:15Z,BTC,"Bitcoin on Cusp of Moving Higher Amid Bullish Signal, Says Crypto Analyst Kevin Svenson – Here Are His Targets","Analyst and trader Kevin Svenson is leaning bullish on Bitcoin (BTC) amid the flagship crypto asset rising by over 15% over the past month. Svenson tells his 82,800 YouTube subscribers that, based on the Moving Average Convergence Divergence (MACD) indicator,…",The Daily Hodl,96790.345656,96794.18,96975.3,96425.22,96869.55
2025-05-01T20:01:01Z,BTC,Bitcoin Rises as ‘Magnificent 7’ Earnings Fuel Risk-Taking,The original cryptocurrency turned higher after Meta and Microsoft notched better-than-expected earnings results.,Decrypt,96790.345656,96794.18,96975.3,96425.22,96869.55
2025-05-01T20:08:19Z,BTC,Gold Continues Correcting and That Might Be Good for Bitcoin,"What may or may not have been a blow-off top last week in the price of gold appears to have benefitted bitcoin (BTC) and that trend could be set to continue.
Already among the best-performing global assets in recent months, gold's rally powered to new heights…",Biztoc.com,96790.345656,96794.18,96975.3,96425.22,96869.55
2025-05-01T20:08:20Z,BTC,Block reports Q1 bitcoin revenue $2.3B,"See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…",Thefly.com,96790.345656,96794.18,96975.3,96425.22,96869.55
2025-05-01T20:15:49Z,ETH,"Two Prime drops Ethereum, labeling it a memecoin amid waning institutional interest","Algorithmic trading firm Two Prime formally dropped its exposure to Ethereum (ETH), stating that ETH now trades as a memecoin rather than a predictable asset. According to CEO Alexander Blume, the firm will now exclusively manage and lend against Bitcoin (BTC…",CryptoSlate,1846.59198,1856.11,1858.4,1847.75,1856.0
2025-05-01T20:24:06Z,BTC,"Myriad Moves: Predictions on Strategy's Bitcoin, Fed Rate Cuts, Pope Conclave and More","Follow what's happening on Myriad Markets' most popular prediction markets, from Strategy’s Bitcoin buys to rate cuts and beyond.",Decrypt,96790.345656,96794.18,96975.3,96425.22,96869.55
2025-05-01T20:27:52Z,BTC,"Strategy Raising Another $21B to Buy Bitcoin, Posts Large Q1 Loss on BTC Price Decline",The company boosted its BTC Yield target to 25% from 15% and its BTC $ Gain Target to $15 billion from $10 billion.,CoinDesk,96790.345656,96794.18,96975.3,96425.22,96869.55
2025-05-01T20:30:35Z,BTC,"Strategy reports Q1 earnings miss, raises 2025 ‘BTC $ Gain’ target to $15 billion","""Our business model is to securitize Bitcoin,"" Michael Saylor said last month on a webinar hosted by The Block. ""We'll just keep buying.""",Biztoc.com,96790.345656,96794.18,96975.3,96425.22,96869.55
2025-05-01T20:36:20Z,BTC,Institutional Bitcoin buying may soon price out retail — LONGITUDE panel,"Retail investors are running out of time to accumulate Bitcoin as institutional adoption accelerates, according to Sergej Kunz, co-founder of exchange aggregator 1inch. Bitcoin (BTC) is evolving into an alternative reserve currency, propelling institutional d…",Cointelegraph,96790.345656,96794.18,96975.3,96425.22,96869.55
2025-05-01T20:41:46Z,SOL,Announces $400 Million Equity Deal To Back Solana-Based Treasury Strategy: What's Going On?,"Classover Holdings Inc (NASDAQ:KIDZ) shares closed Thursday’s trading up 366.06% to $5.36 after the company announced it entered an equity purchase facility agreement with Solana Strategies Holdings.
What To Know: The funds will support working capital, acqui…",Biztoc.com,150.4367,151.29,151.38,150.04,151.1
2025-05-01T20:52:41Z,SOL,Solana At A Crossroads: Major Resistance At 155 And Why Bulls Need A Reclaim,,Yahoo Entertainment,150.4367,151.29,151.38,150.04,151.1
2025-05-01T20:53:24Z,BTC,Strategy Q1 Earnings: Bitcoin Treasury Company Raises Its 'BTC Yield' And 'BTC $ Gain' Targets For 2025,"Strategy Inc (NASDAQ:MSTR) reported financial results for the first quarter on Thursday after the bell. Here’s a look at the key highlights from the Bitcoin (CRYPTO: BTC) treasury company’s report.
Q1 Earnings: Strategy reported first-quarter revenue of $111.…",Biztoc.com,96790.345656,96794.18,96975.3,96425.22,96869.55
2025-05-01T21:00:25Z,ETH,"Ethereum May Go ‘Irrelevant’ In 10 Years, ETH Researcher Warns",Ethereum Foundation researcher Dankrad Feist has cautioned that ETH’s base layer could slip into irrelevance within a decade unless the community embraces a far more aggressive roadmap for on-chain scaling and protocol overhaul. Writing in a post on the Ether…,Bitcoinist,1846.59198,1855.99,1856.09,1838.49,1842.82
2025-05-01T21:00:47Z,SOL,Solana: Why $100-$120 could be the sweet spot for buyers,"The fall in on-chain activity in Q1 2025 was beginning to reverse, and there were other positive signs for Solana.",Ambcrypto.com,150.4367,151.1,151.15,150.15,150.26
2025-05-01T21:00:55Z,SOL,XRP Price To Break Out Of Consolidation: The Next Moonshot That Will Lead To $3,"The XRP price is preparing once again for an explosive move toward the $3. Aiming to break out from its consolidation phase, XRP’s price action suggests a massive rally could be right around the corner. The analyst who forecasted this bullish move remains bro…",newsBTC,150.4367,151.1,151.15,150.15,150.26
2025-05-01T21:00:55Z,XRP,XRP Price To Break Out Of Consolidation: The Next Moonshot That Will Lead To $3,"The XRP price is preparing once again for an explosive move toward the $3. Aiming to break out from its consolidation phase, XRP’s price action suggests a massive rally could be right around the corner. The analyst who forecasted this bullish move remains bro…",newsBTC,2.21919,2.2336,2.2341,2.2165,2.2183
2025-05-01T21:05:30Z,BTC,Will Strategy Raise $210B to Buy Bitcoin?,,Yahoo Entertainment,96790.345656,96869.56,96882.72,96424.44,96523.26
2025-05-01T21:10:06Z,BTC,Strategy Plans to Raise Another $21 Billion to Buy Bitcoin Following Q1 Loss,"The largest corporate Bitcoin owner is doubling down, with Strategy aiming to raise another $21 billion to buy BTC despite Q1 losses.",Decrypt,96790.345656,96869.56,96882.72,96424.44,96523.26
2025-05-01T21:27:04Z,BTC,"Strategy Raising Another $21B to Buy Bitcoin, Posts Large Q1 Loss on BTC Price Decline","Disclaimer: The analyst who co-wrote this piece owns shares of Strategy (MSTR).
Strategy (MSTR) reported a first-quarter 2025 loss of $16.49 after posting a $5.9 billion writedown on its bitcoin stack thanks to a sizable decline in the price of BTC during the…",Biztoc.com,96790.345656,96869.56,96882.72,96424.44,96523.26
2025-05-01T21:27:40Z,BTC,Bitcoin Miners See Gloomy Quarter Even With Trump on Their Side,,Yahoo Entertainment,96790.345656,96869.56,96882.72,96424.44,96523.26
2025-05-01T21:30:54Z,BTC,Strategy touts 13.7% YTD Bitcoin yield in earnings print,"Michael Saylot's tech firm Strategy has earned shareholders a Bitcoin yield of 13.7% in the year-to-date, the company said in its May 1 earnings report.That equates to a Bitcoin gain of more than 61,000 Bitcoin (BTC), worth approximately $5.8 billion, accordi…",Cointelegraph,96790.345656,96869.56,96882.72,96424.44,96523.26
2025-05-01T21:38:22Z,BTC,MicroStrategy doubles down on its bitcoin bet,"The world’s largest corporate holder of bitcoin falls short of quarterly expectations, however.",Biztoc.com,96790.345656,96869.56,96882.72,96424.44,96523.26
2025-05-01T21:45:03Z,SOL,Crypto Influencers Lured by $350K Airdrop to Launch Solana Meme Coins,Some of crypto’s top influencers can score a potentially hefty Solana token airdrop—if they're willing to launch their own token.,Decrypt,150.4367,151.1,151.15,150.15,150.26
2025-05-01T21:45:08Z,BTC,Strategy reports $4.2B loss but aims to raise $21B to buy more Bitcoin,"Strategy posted a $4.2B Q1 loss but plans to raise $21B through equity to keep expanding its Bitcoin holdings.
The post Strategy reports $4.2B loss but aims to raise $21B to buy more Bitcoin appeared first on Crypto Briefing.",Crypto Briefing,96790.345656,96869.56,96882.72,96424.44,96523.26
2025-05-01T22:00:03Z,BTC,26K Bitcoin floods exchanges in 24 hours – But one concern arises,Bitcoin short term holders are aggressively selling slowing down the demand momentum.,Ambcrypto.com,96790.345656,96523.26,96885.77,96312.24,96407.9
2025-05-01T22:00:19Z,BTC,The Bitcoin That Got Away: Docuseries Explores $800 Million Trash Tragedy,A Londoner’s years-long quest for an $800 million Bitcoin-containing hard drive hidden somewhere in a Welsh landfill has now been licensed into a cross-platform documentary series. Entertainment company LEBUL announced this week that it has secured exclusive …,Bitcoinist,96790.345656,96523.26,96885.77,96312.24,96407.9
2025-05-01T22:00:29Z,BTC,"Bitcoin Miner Riot Platforms Reports Q1 Results, Shares Slide","Riot Platforms Inc (NASDAQ:RIOT) reported first-quarter financial results after the market close on Thursday. Here’s a look at the key details from the report.
Q1 Revenue: $161.4 million, versus estimates of $158.2 million
Q1 EPS: Loss of 90 cents per share
T…",Biztoc.com,96790.345656,96523.26,96885.77,96312.24,96407.9
2025-05-01T22:00:43Z,SOL,Ellipsis Labs claims credit for mysterious top Solana DEX,"Ellipsis Labs claims credit for mysterious top Solana DEX
Over 20% of SOL-USD swap volume goes through SolFi
Art by Crystal Le
This is a segment from the Lightspeed newsletter. To read full editions, subscribe.
Over the past few months, people involved in Sol…",Biztoc.com,150.4367,150.26,150.79,149.87,150.2
2025-05-01T22:05:18Z,BTC,"Strategy achieves $5.8B in yearly Bitcoin gains, raises BTC Yield target to 25%","Strategy’s Bitcoin-focused investment operation achieved a year-to-date BTC Yield of 13.7% and a BTC $ gain of $5.8 billion as of April 28, according to its first quarter earnings report. The firm also raised its full-year BTC Yield target from 15% to 25% and…",CryptoSlate,96790.345656,96523.26,96885.77,96312.24,96407.9
